1:
804,1,
463,2,
635,3,
285,3,
792,3,
418,1,
74,4,
890,4,
407,5,
155,3,
246,4,
668,2,
570,4,
983,2,
730,4,
680,5,
294,1,
562,1,
238,1,
984,5,
472,2,
152,2,
329,3,
244,5,
568,1,
265,1,
2:
352,4,
267,2,
66,3,
893,1,
552,3,
24,2,
768,4,
31,1,
892,4,
729,4,
133,4,
953,2,
499,1,
211,4,
316,3,
598,5,
224,5,
603,4,
345,5,
741,2,
697,1,
718,5,
618,1,
99,5,
516,4,
950,3,
217,3,
111,1,
177,5,
904,2,
255,1,
928,4,
97,4,
907,5,
432,3,
78,3,
287,3,
9,1,
346,5,
654,1,
323,2,
281,4,
669,5,
46,2,
772,1,
594,5,
922,5,
326,2,
250,2,
590,1,
805,3,
103,5,
842,4,
8,2,
966,2,
526,2,
958,3,
337,5,
477,4,
403,2,
303,2,
320,3,
288,3,
475,2,
724,4,
466,4,
50,1,
487,3,
324,4,
513,2,
274,2,
270,1,
578,5,
166,5,
162,4,
213,3,
535,4,
980,4,
802,5,
937,1,
850,4,
351,2,
363,3,
605,1,
285,4,
696,2,
943,1,
816,2,
948,3,
890,5,
379,5,
332,5,
138,4,
92,3,
491,5,
515,4,
824,3,
550,2,
331,5,
89,5,
401,5,
386,1,
962,4,
341,1,
412,2,
910,5,
587,5,
418,2,
595,5,
88,3,
994,1,
327,5,
633,5,
782,4,
815,4,
646,4,
817,3,
874,2,
983,5,
882,1,
813,3,
242,2,
505,2,
784,4,
582,5,
666,3,
1000,5,
34,1,
838,1,
746,2,
434,3,
883,4,
871,3,
278,5,
608,3,
619,2,
118,1,
857,2,
424,5,
651,5,
39,1,
265,4,
889,3,
570,5,
60,2,
576,1,
156,4,
124,2,
249,5,
996,2,
381,4,
129,2,
492,4,
835,2,
664,4,
421,5,
809,3,
374,3,
456,1,
858,5,
269,5,
190,4,
198,5,
925,5,
309,1,
521,3,
709,5,
440,5,
711,3,
831,5,
655,1,
867,5,
556,3,
419,1,
548,1,
447,2,
947,2,
861,4,
207,3,
239,4,
847,4,
991,3,
662,3,
825,3,
479,5,
820,3,
168,4,
501,2,
593,2,
810,1,
625,2,
321,1,
23,2,
289,1,
238,3,
690,3,
398,2,
807,1,
712,2,
558,4,
799,4,
229,5,
205,2,
523,1,
933,3,
259,5,
566,5,
483,5,
597,1,
72,5,
496,4,
130,5,
365,1,
779,5,
719,2,
896,2,
196,2,
261,1,
572,1,
161,2,
964,3,
912,2,
200,5,
271,2,
40,4,
508,1,
145,1,
919,5,
471,1,
860,1,
460,2,
547,1,
916,1,
629,3,
221,1,
959,2,
233,1,
150,2,
201,5,
531,2,
877,4,
276,4,
237,4,
649,1,
284,4,
108,3,
325,1,
126,3,
812,3,
775,3,
761,1,
975,3,
624,1,
153,2,
763,1,
569,5,
737,5,
780,3,
822,3,
756,5,
264,5,
218,3,
908,1,
627,1,
642,5,
209,3,
688,3,
956,1,
685,3,
750,4,
131,3,
692,3,
306,3,
329,2,
485,2,
714,2,
760,4,
743,5,
974,1,
844,2,
339,1,
846,1,
533,4,
338,1,
169,1,
732,2,
473,5,
616,2,
507,1,
125,5,
502,4,
862,3,
76,1,
796,4,
375,2,
455,1,
699,1,
686,4,
385,1,
665,2,
551,3,
698,4,
687,5,
38,2,
946,1,
827,4,
17,3,
120,3,
304,4,
406,5,
123,4,
295,3,
372,4,
614,1,
262,4,
739,4,
923,1,
431,3,
828,4,
420,3,
328,4,
938,5,
606,1,
128,4,
154,3,
79,3,
939,4,
693,5,
488,4,
602,5,
694,3,
63,4,
611,5,
517,3,
968,5,
369,5,
33,5,
258,1,
26,1,
383,4,
708,2,
851,4,
764,3,
377,2,
749,3,
94,3,
312,4,
4,4,
216,4,
567,1,
14,4,
195,4,
465,2,
881,2,
710,5,
509,5,
147,3,
119,4,
368,1,
35,3,
622,3,
144,3,
610,5,
546,1,
512,2,
490,1,
544,1,
787,2,
155,5,
215,3,
679,1,
670,2,
783,1,
754,4,
290,2,
738,4,
601,1,
647,5,
514,1,
876,5,
722,1,
336,5,
353,4,
444,3,
553,4,
801,5,
932,1,
355,1,
179,2,
87,4,
773,1,
878,1,
452,4,
800,4,
988,4,
158,5,
859,4,
797,3,
854,2,
840,4,
30,5,
751,3,
335,4,
539,2,
476,2,
887,3,
458,1,
672,2,
993,1,
621,5,
942,5,
681,3,
429,2,
277,1,
69,4,
407,3,
776,4,
538,1,
839,3,
199,2,
607,2,
977,3,
54,1,
315,4,
645,3,
532,4,
565,3,
388,2,
657,1,
378,4,
973,2,
7,3,
180,1,
848,1,
230,5,
292,2,
705,5,
163,1,
136,4,
961,2,
241,5,
758,5,
151,2,
395,4,
428,5,
978,3,
592,5,
134,1,
77,4,
184,4,
1,2,
188,5,
924,5,
71,4,
494,4,
81,2,
895,5,
413,2,
700,4,
67,4,
804,3,
899,1,
91,5,
426,2,
580,1,
727,5,
641,4,
985,3,
467,1,
366,5,
291,4,
13,2,
293,1,
663,4,
798,4,
894,2,
254,3,
935,1,
397,3,
313,3,
623,1,
127,2,
781,5,
344,3,
795,3,
422,1,
107,5,
557,4,
137,1,
152,4,
949,4,
617,4,
410,2,
599,1,
430,3,
793,3,
733,5,
114,3,
541,4,
371,3,
203,4,
818,3,
868,4,
626,4,
951,3,
159,3,
481,5,
723,4,
294,1,
721,4,
634,4,
613,1,
248,3,
530,5,
753,3,
244,1,
536,5,
836,1,
468,2,
102,2,
791,2,
223,3,
146,5,
873,4,
940,2,
736,4,
399,3,
318,3,
930,1,
987,5,
461,3,
414,4,
652,5,
49,2,
970,1,
586,2,
192,4,
439,3,
901,3,
310,5,
197,1,
55,4,
340,3,
790,2,
637,4,
435,4,
330,1,
497,4,
18,2,
560,1,
931,3,
100,3,
577,2,
86,3,
186,3,
423,2,
636,5,
583,4,
437,1,
167,1,
384,5,
234,3,
543,3,
677,4,
311,3,
728,1,
609,5,
998,1,
172,2,
176,1,
139,2,
348,1,
701,1,
443,2,
362,3,
549,2,
495,5,
936,2,
140,2,
778,2,
826,2,
561,5,
193,4,
794,5,
716,1,
747,2,
658,5,
575,4,
251,1,
702,1,
493,2,
302,4,
725,1,
110,1,
65,2,
283,4,
85,2,
786,5,
404,3,
349,4,
204,5,
212,2,
866,2,
322,5,
841,5,
32,2,
90,1,
852,1,
246,1,
112,4,
995,4,
522,4,
57,3,
656,2,
253,2,
390,1,
117,4,
713,1,
245,3,
132,5,
300,5,
990,1,
653,1,
279,2,
830,4,
400,3,
105,2,
141,5,
463,3,
275,1,
918,5,
518,3,
648,3,
673,4,
135,1,
448,5,
457,4,
433,5,
436,5,
165,1,
884,2,
748,5,
342,5,
19,5,
869,2,
735,3,
789,5,
28,2,
628,4,
376,1,
478,2,
903,4,
409,3,
498,2,
682,5,
745,5,
777,2,
364,1,
360,5,
888,4,
417,3,
70,5,
48,2,
173,1,
247,1,
317,3,
208,4,
449,1,
61,3,
405,3,
615,4,
175,3,
307,4,
459,2,
762,1,
484,5,
788,3,
361,1,
879,2,
963,3,
875,3,
984,3,
260,3,
915,1,
469,3,
955,3,
863,3,
301,5,
524,5,
453,3,
296,4,
347,1,
767,2,
886,3,
51,1,
811,4,
3,5,
808,5,
464,4,
720,4,
235,2,
612,3,
902,5,
872,2,
36,3,
631,2,
116,3,
506,1,
299,5,
357,5,
354,4,
263,2,
766,1,
470,2,
438,3,
520,4,
562,1,
742,5,
53,1,
42,4,
944,3,
202,1,
380,5,
225,3,
537,3,
997,5,
214,4,
334,4,
913,4,
957,2,
101,3,
482,5,
445,1,
960,2,
864,2,
585,4,
579,5,
373,3,
596,5,
427,2,
109,4,
356,1,
837,3,
926,1,
803,2,
183,3,
668,2,
27,5,
600,4,
650,1,
853,2,
703,1,
691,5,
231,5,
695,3,
785,3,
243,3,
47,3,
671,1,
191,4,
472,1,
160,2,
921,2,
504,5,
734,4,
282,4,
771,1,
730,1,
268,5,
528,4,
635,1,
343,5,
387,1,
486,4,
64,2,
870,2,
20,4,
945,1,
415,1,
588,1,
759,3,
965,2,
222,4,
257,1,
774,3,
6,4,
979,5,
2,5,
971,3,
967,4,
280,2,
182,1,
402,1,
93,5,
164,2,
367,1,
149,3,
574,4,
757,1,
59,5,
121,4,
639,1,
683,2,
542,3,
726,5,
408,5,
314,3,
219,5,
115,1,
319,4,
500,5,
370,3,
525,4,
15,1,
16,5,
446,4,
911,1,
22,1,
832,3,
286,4,
640,4,
187,4,
389,3,
104,3,
37,3,
667,3,
394,4,
305,3,
540,3,
298,4,
675,3,
21,5,
181,5,
982,3,
220,3,
659,3,
917,4,
226,5,
660,4,
591,5,
644,4,
333,4,
450,4,
581,5,
44,3,
914,3,
972,1,
189,5,
706,2,
752,2,
969,5,
806,1,
632,1,
80,5,
849,1,
999,5,
58,4,
992,2,
25,2,
855,1,
68,3,
880,4,
684,3,
604,5,
929,1,
106,5,
148,2,
563,5,
297,5,
976,4,
792,2,
989,4,
10,1,
744,1,
393,3,
98,4,
52,1,
740,1,
674,2,
900,1,
529,2,
392,4,
823,2,
885,5,
755,5,
84,4,
143,1,
534,3,
474,5,
185,1,
920,3,
273,2,
559,1,
462,2,
821,2,
707,2,
704,2,
113,4,
814,4,
451,3,
906,3,
194,5,
981,2,
82,2,
350,4,
909,3,
952,3,
819,2,
717,2,
43,3,
555,4,
3:
913,1,
401,4,
159,4,
745,4,
936,2,
362,3,
60,5,
837,3,
520,1,
248,5,
311,1,
32,5,
17,4,
409,4,
289,3,
386,1,
116,1,
308,1,
325,5,
350,5,
952,3,
727,4,
620,5,
993,5,
509,5,
56,3,
860,3,
384,3,
495,2,
98,5,
40,3,
889,3,
550,5,
155,4,
951,1,
72,2,
416,5,
819,5,
561,5,
232,1,
598,1,
835,3,
382,1,
172,3,
2,2,
246,2,
764,4,
123,1,
256,1,
709,5,
689,1,
601,5,
418,2,
785,5,
413,3,
539,4,
983,3,
782,4,
377,1,
740,3,
100,2,
677,1,
537,5,
637,2,
297,4,
351,3,
133,3,
584,4,
825,4,
675,2,
516,2,
629,5,
259,1,
517,4,
399,5,
296,3,
718,2,
612,4,
911,1,
410,2,
227,4,
975,3,
189,3,
630,2,
847,3,
747,2,
987,1,
934,4,
425,4,
532,3,
705,3,
167,1,
798,5,
417,5,
789,1,
251,3,
779,2,
560,5,
972,2,
876,2,
74,1,
138,3,
694,3,
807,4,
589,5,
964,1,
809,2,
529,2,
1,5,
24,3,
322,2,
863,1,
301,3,
800,2,
502,3,
236,1,
317,2,
714,1,
479,4,
226,1,
239,2,
165,3,
225,2,
287,5,
991,1,
217,2,
802,2,
441,2,
776,3,
300,1,
34,5,
309,5,
862,5,
596,1,
970,2,
553,5,
633,4,
967,4,
490,2,
816,5,
787,4,
482,1,
912,3,
845,3,
454,2,
781,5,
158,2,
945,2,
457,2,
744,3,
996,1,
695,3,
943,4,
352,5,
233,4,
643,4,
588,4,
573,2,
762,5,
127,1,
830,5,
644,3,
908,2,
832,1,
157,5,
307,1,
186,5,
253,5,
276,4,
360,2,
492,2,
306,1,
805,3,
904,2,
177,2,
149,1,
729,5,
777,5,
873,3,
920,1,
810,4,
438,5,
316,2,
901,4,
115,3,
477,5,
275,1,
653,1,
930,4,
791,5,
582,2,
476,3,
200,1,
372,2,
10,1,
792,2,
941,2,
974,2,
104,2,
432,1,
443,1,
1000,4,
844,2,
530,2,
660,4,
19,2,
484,1,
850,5,
535,4,
567,3,
916,3,
43,3,
305,5,
898,2,
219,4,
241,5,
919,1,
121,5,
193,2,
521,2,
402,5,
592,2,
691,1,
202,1,
603,3,
11,5,
245,2,
774,3,
487,3,
439,4,
405,1,
78,1,
29,1,
314,5,
543,2,
681,2,
796,4,
171,3,
255,5,
485,3,
706,1,
310,2,
408,5,
887,2,
150,4,
261,5,
273,5,
175,3,
449,3,
3,4,
877,1,
329,3,
586,3,
556,3,
915,4,
147,2,
144,5,
445,1,
866,3,
928,4,
131,1,
608,5,
357,2,
623,1,
474,4,
708,1,
849,1,
763,3,
412,5,
497,1,
659,2,
181,3,
527,4,
38,5,
651,1,
30,1,
483,2,
120,1,
208,3,
682,5,
224,5,
636,3,
206,5,
39,3,
771,4,
648,2,
693,2,
999,1,
53,2,
733,5,
794,1,
853,5,
831,4,
579,4,
950,1,
628,3,
854,2,
859,5,
737,1,
9,3,
136,2,
440,3,
67,4,
995,2,
679,1,
212,4,
369,3,
456,2,
882,2,
221,4,
45,3,
607,3,
599,2,
198,4,
894,2,
478,1,
665,5,
46,3,
666,3,
223,2,
848,3,
551,1,
102,1,
726,5,
391,1,
283,4,
504,3,
949,3,
641,2,
569,5,
20,4,
563,4,
93,5,
424,4,
888,2,
642,5,
50,2,
590,5,
635,4,
75,2,
688,1,
559,4,
203,1,
4,4,
62,1,
145,3,
555,2,
446,1,
526,2,
568,5,
865,4,
429,2,
320,1,
122,3,
606,5,
804,2,
343,1,
820,4,
442,4,
767,2,
622,1,
92,1,
858,4,
786,3,
124,4,
240,4,
501,1,
345,5,
187,2,
210,1,
140,4,
881,2,
358,3,
985,5,
667,2,
380,1,
505,1,
90,5,
519,5,
84,3,
645,2,
616,5,
961,4,
632,5,
61,5,
247,1,
286,5,
818,1,
760,1,
107,1,
947,5,
396,4,
741,1,
672,1,
899,4,
411,4,
284,2,
557,3,
335,4,
112,4,
965,4,
577,5,
173,5,
340,3,
282,5,
761,4,
27,5,
992,5,
47,1,
500,4,
197,5,
711,5,
684,4,
626,1,
258,2,
348,5,
469,4,
204,4,
190,5,
205,1,
347,3,
215,1,
415,5,
564,3,
141,4,
926,5,
154,1,
703,5,
909,5,
269,3,
856,3,
318,4,
222,3,
765,5,
49,1,
575,3,
455,1,
812,1,
48,2,
525,2,
834,5,
270,2,
293,2,
702,3,
151,5,
15,2,
323,5,
426,4,
397,3,
8,2,
353,2,
85,2,
978,1,
231,2,
780,4,
91,1,
971,2,
513,5,
176,3,
28,2,
83,5,
574,5,
963,1,
461,4,
170,4,
21,3,
506,1,
375,1,
558,1,
905,2,
199,5,
450,1,
404,5,
851,5,
824,2,
291,5,
491,2,
371,3,
238,3,
907,1,
134,5,
997,5,
481,1,
699,1,
235,5,
338,3,
229,1,
743,1,
940,5,
614,2,
55,2,
548,1,
302,1,
95,3,
162,2,
142,5,
14,1,
152,3,
770,1,
953,1,
105,1,
690,3,
656,1,
591,4,
42,1,
119,2,
680,3,
609,3,
518,4,
298,1,
220,5,
929,5,
508,4,
494,3,
326,4,
109,1,
244,2,
192,1,
814,5,
956,2,
249,5,
627,5,
946,4,
617,3,
7,4,
728,4,
954,1,
395,2,
472,3,
979,5,
725,4,
285,4,
748,5,
76,1,
594,4,
768,1,
650,3,
735,5,
855,1,
25,5,
69,1,
673,1,
59,4,
194,5,
214,4,
262,1,
464,1,
546,1,
893,2,
554,1,
471,2,
381,5,
661,3,
125,1,
583,2,
337,3,
662,5,
126,4,
514,1,
704,4,
462,1,
687,4,
640,4,
897,4,
422,4,
146,4,
242,1,
355,5,
82,3,
294,1,
998,4,
906,5,
148,1,
65,4,
383,3,
458,5,
921,5,
183,3,
230,5,
880,3,
973,3,
795,1,
448,1,
452,4,
361,5,
81,2,
843,3,
868,3,
163,2,
475,3,
932,1,
389,4,
447,4,
179,5,
71,3,
366,2,
268,3,
467,5,
738,3,
41,4,
503,5,
378,2,
528,1,
129,1,
982,4,
22,1,
565,2,
933,3,
646,5,
511,2,
161,3,
463,2,
292,5,
766,2,
313,3,
989,5,
960,2,
433,1,
280,1,
572,4,
137,1,
12,3,
746,4,
414,1,
113,5,
274,3,
937,5,
52,2,
373,5,
857,4,
312,4,
838,3,
842,1,
895,3,
428,3,
512,4,
621,2,
900,4,
611,2,
722,4,
784,5,
234,1,
132,2,
88,4,
713,4,
299,3,
243,2,
698,3,
279,5,
545,1,
801,3,
470,1,
87,4,
610,2,
466,1,
685,4,
821,5,
657,2,
721,4,
201,2,
435,5,
327,3,
54,2,
874,3,
23,4,
359,5,
341,1,
524,2,
799,4,
806,5,
211,2,
209,1,
213,1,
790,1,
696,1,
265,5,
13,3,
670,4,
547,3,
683,4,
534,2,
549,5,
719,1,
828,4,
480,3,
26,5,
757,3,
349,4,
870,1,
110,3,
388,5,
393,4,
303,5,
290,2,
754,4,
822,5,
400,4,
436,5,
678,5,
826,3,
342,1,
250,2,
128,4,
453,2,
669,1,
510,1,
861,1,
841,5,
890,5,
264,2,
460,4,
459,3,
160,5,
114,3,
319,1,
734,2,
613,1,
191,1,
867,4,
602,5,
604,1,
324,4,
379,3,
886,3,
931,4,
139,2,
354,5,
63,5,
278,2,
925,2,
174,4,
80,2,
840,5,
654,4,
715,2,
570,3,
994,4,
883,2,
984,2,
434,3,
536,1,
924,3,
587,2,
634,2,
833,2,
79,1,
451,2,
758,1,
376,5,
839,5,
99,5,
707,1,
955,2,
793,1,
365,2,
700,5,
663,5,
367,4,
390,4,
164,1,
130,4,
686,3,
823,2,
185,4,
207,4,
101,3,
879,2,
562,5,
566,3,
813,1,
328,3,
817,5,
552,5,
595,2,
64,4,
576,1,
364,3,
216,4,
827,3,
864,5,
624,4,
135,2,
77,3,
266,5,
420,2,
674,3,
815,1,
756,2,
808,1,
499,1,
580,1,
668,1,
697,3,
923,5,
522,5,
836,1,
468,4,
166,3,
57,3,
959,4,
749,2,
571,4,
986,2,
647,4,
751,4,
330,3,
427,4,
948,3,
392,2,
772,2,
58,3,
759,2,
36,1,
403,1,
108,1,
655,1,
18,3,
619,2,
750,2,
869,1,
346,5,
692,3,
444,3,
797,5,
752,2,
977,4,
910,1,
778,5,
488,1,
178,5,
263,5,
966,2,
724,4,
976,4,
885,1,
803,2,
884,1,
106,4,
618,2,
33,2,
664,4,
615,2,
288,5,
339,4,
184,5,
35,2,
66,4,
486,2,
315,3,
968,1,
944,2,
903,2,
281,3,
188,5,
332,5,
94,2,
44,2,
935,5,
671,4,
168,3,
544,2,
736,1,
712,4,
394,2,
958,3,
625,1,
676,3,
5,1,
878,2,
942,3,
892,1,
649,2,
540,4,
538,2,
531,5,
710,4,
407,4,
917,1,
257,1,
304,5,
730,2,
419,5,
421,5,
783,2,
775,4,
578,1,
272,2,
723,3,
228,5,
701,4,
498,4,
773,1,
957,1,
542,2,
631,5,
922,3,
981,5,
6,1,
16,2,
938,2,
277,2,
716,4,
196,4,
271,3,
846,1,
739,5,
387,2,
423,3,
89,3,
237,4,
406,3,
356,4,
891,2,
489,3,
182,2,
334,2,
593,1,
118,2,
581,5,
927,3,
252,4,
638,3,
720,5,
86,4,
344,4,
370,1,
962,3,
333,5,
385,1,
523,3,
4:
881,1,
324,3,
972,4,
380,5,
439,1,
179,2,
193,2,
370,2,
407,4,
523,5,
971,2,
75,2,
752,5,
464,3,
733,4,
953,1,
219,5,
